CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
300227,53.0,1,1,9.0,2,0,3,5.0,0,3.0,3,2.0,0,3,1,1.0,1,21890.0,1,3,0
300228,55.0,1,3,24.0,2,0,2,3.0,4,4.0,2,4.0,0,2,0,1.0,0,31835.0,2,3,0
300229,43.0,1,3,7.0,2,1,2,4.0,1,3.0,1,3.0,0,3,1,1.0,2,23585.0,1,2,0
300230,35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,1,1,1.0,3,27299.0,2,1,0
300231,22.0,1,1,10.0,3,1,4,5.0,0,3.0,3,3.0,0,5,1,2.0,1,21908.0,1,0,0
300232,50.0,1,3,34.0,3,1,2,4.0,3,5.0,1,5.0,1,5,0,0.0,3,25854.0,2,3,1
300233,39.0,1,1,36.0,1,1,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,24939.0,1,2,0
300234,45.0,1,1,8.0,2,0,3,4.0,0,3.0,2,2.0,0,3,1,1.0,1,17274.0,1,2,0
300235,28.0,1,1,15.0,3,0,4,4.0,0,3.0,3,3.0,0,4,1,3.0,1,22123.0,1,1,0
300236,39.0,1,1,22.0,2,1,4,5.0,3,3.0,1,2.0,1,5,1,3.0,3,30188.0,2,2,0
300237,32.0,1,3,25.0,2,1,3,5.0,3,3.0,1,4.0,0,3,1,2.0,3,24610.0,1,1,0
300238,35.0,1,1,6.0,3,1,2,4.0,0,3.0,0,7.0,0,2,1,1.0,1,17258.0,1,1,0
300239,36.0,1,1,9.0,2,1,3,5.0,3,4.0,1,4.0,0,4,1,1.0,3,28952.0,2,2,0
300240,18.0,0,1,14.0,3,1,3,3.0,0,3.0,2,2.0,0,5,1,0.0,1,16904.0,1,0,1
300241,33.0,1,1,6.0,2,1,3,3.0,0,3.0,2,2.0,1,3,1,0.0,1,17686.0,1,1,1
300242,44.0,0,2,6.0,2,1,2,3.0,1,3.0,1,5.0,1,5,1,1.0,2,20743.0,1,2,0
300243,38.0,1,1,14.0,3,1,2,4.0,3,3.0,2,6.0,0,1,0,1.0,3,32342.0,2,2,0
300244,27.0,1,3,8.0,3,0,3,5.0,2,4.0,2,3.0,1,5,1,1.0,4,17517.0,1,1,1
300245,44.0,0,1,28.0,3,1,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,20936.0,1,2,0
300246,43.0,0,1,16.0,2,0,2,4.0,1,3.0,1,2.0,0,3,0,0.0,2,20257.0,1,2,0
300247,34.0,1,1,14.0,2,0,2,3.0,1,5.0,1,4.0,0,5,1,0.0,2,20121.0,1,1,0
300248,31.0,1,1,23.0,2,1,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0,1,1,0
300249,39.0,0,1,15.0,2,1,3,3.0,1,4.0,3,21.0,0,2,1,0.0,2,21782.0,1,2,0
300250,18.0,1,3,16.0,3,0,3,4.0,0,3.0,2,2.0,0,2,1,2.0,1,16200.0,1,0,0
300251,41.0,1,1,9.0,3,0,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,21020.0,1,2,0
300252,52.0,1,1,13.0,2,1,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,2,3,0
300253,45.0,1,2,10.0,2,0,2,5.0,3,3.0,1,5.0,0,1,1,1.0,3,24756.0,1,2,0
300254,31.0,0,1,9.0,3,1,3,3.0,3,3.0,1,1.0,0,4,1,2.0,3,28675.0,2,1,0
300255,41.0,1,1,21.0,3,1,3,5.0,2,3.0,2,3.0,0,3,1,2.0,4,38304.0,3,2,0
300256,52.0,0,3,8.0,2,1,3,4.0,2,3.0,2,2.0,1,1,1,0.0,4,34068.0,2,3,0
300257,33.0,0,3,6.0,2,0,2,1.0,1,5.0,1,3.0,0,3,0,1.0,2,20376.0,1,1,0
300258,32.0,1,1,14.0,3,0,3,4.0,3,3.0,3,3.0,1,4,1,2.0,3,25821.0,2,1,0
300259,32.0,1,3,14.0,3,1,2,1.0,1,3.0,0,2.0,0,5,0,0.0,2,21209.0,1,1,0
300260,58.0,1,3,16.0,3,1,2,3.0,4,3.0,2,1.0,0,3,0,1.0,0,28872.0,2,4,0
300261,48.0,1,1,8.0,1,1,3,1.0,0,4.0,2,6.0,0,2,0,2.0,1,17559.0,1,3,0
300262,19.0,0,1,16.0,3,0,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,16859.0,1,0,1
300263,41.0,1,1,13.0,2,0,4,4.0,4,3.0,2,2.0,0,5,1,3.0,0,31915.0,2,2,0
300264,30.0,1,3,27.0,3,1,3,4.0,1,3.0,1,4.0,0,1,1,1.0,2,25609.0,2,1,0
300265,32.0,0,1,7.0,2,0,4,4.0,1,5.0,1,3.0,0,5,1,1.0,2,22826.0,1,1,0
300266,33.0,0,3,33.0,3,1,4,4.0,1,3.0,0,2.0,0,4,1,3.0,2,23143.0,1,1,0
300267,49.0,1,3,14.0,1,1,2,4.0,4,4.0,1,7.0,0,4,1,1.0,0,28120.0,2,3,0
300268,32.0,1,3,13.0,3,1,4,3.0,1,3.0,1,6.0,0,5,1,3.0,2,24138.0,1,1,0
300269,28.0,0,1,6.0,3,1,2,4.0,0,4.0,1,2.0,0,4,0,0.0,1,17596.0,1,1,1
300270,43.0,1,3,22.0,3,0,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0,2,2,0
300271,29.0,1,1,9.0,2,1,4,5.0,0,4.0,1,2.0,0,1,0,3.0,1,21879.0,1,1,0
300272,32.0,0,1,8.0,2,1,3,3.0,0,3.0,2,1.0,0,5,1,1.0,1,18068.0,1,1,0
300273,36.0,0,1,17.0,2,1,3,4.0,1,4.0,3,2.0,0,4,1,1.0,2,21499.0,1,2,0
300274,25.0,0,1,9.0,1,0,3,4.0,0,3.0,3,3.0,1,3,1,2.0,1,22438.0,1,0,0
300275,53.0,0,3,8.0,3,0,2,4.0,3,4.0,0,3.0,0,2,0,1.0,3,22525.0,1,3,0
300276,38.0,1,1,8.0,3,1,3,3.0,0,3.0,0,7.0,1,4,0,0.0,1,18057.0,1,2,0
300277,30.0,1,3,34.0,3,0,3,4.0,3,3.0,1,3.0,0,3,0,1.0,3,26317.0,2,1,1
300278,47.0,1,3,17.0,3,0,4,5.0,3,3.0,0,4.0,1,2,1,2.0,3,27749.0,2,3,0
300279,24.0,1,1,24.0,2,1,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17774.0,1,0,0
300280,30.0,0,1,9.0,2,1,2,3.0,0,3.0,1,5.0,0,3,1,0.0,1,17097.0,1,1,0
300281,48.0,1,3,9.0,3,0,3,4.0,1,3.0,1,2.0,1,1,1,2.0,2,23215.0,1,3,0
300282,55.0,0,1,14.0,3,1,2,4.0,4,4.0,1,2.0,1,3,1,1.0,0,28577.0,2,3,0
300283,47.0,1,3,9.0,2,1,4,4.0,3,3.0,1,6.0,1,3,0,3.0,3,29046.0,2,3,0
300284,36.0,1,2,14.0,2,1,3,4.0,0,5.0,1,1.0,0,1,0,1.0,1,17342.0,1,2,0
300285,53.0,1,1,29.0,2,0,3,3.0,4,3.0,2,7.0,0,5,1,1.0,0,29275.0,2,3,0
300286,53.0,1,1,15.0,2,0,3,4.0,0,5.0,0,2.0,0,1,1,2.0,1,21628.0,1,3,0
300287,34.0,1,3,12.0,3,0,3,4.0,0,3.0,3,3.0,1,1,0,2.0,1,21529.0,1,1,1
300288,39.0,1,2,7.0,2,1,3,2.0,0,3.0,0,3.0,0,4,1,1.0,1,21522.0,1,2,0
300289,54.0,1,1,8.0,1,0,2,3.0,3,3.0,1,1.0,0,4,0,0.0,3,28549.0,2,3,0
300290,25.0,1,3,11.0,3,0,3,4.0,1,3.0,0,3.0,1,5,1,1.0,2,22840.0,1,0,0
300291,55.0,1,3,10.0,3,0,3,4.0,1,5.0,0,4.0,0,4,1,2.0,2,24618.0,1,3,0
300292,50.0,1,1,6.0,3,1,3,3.0,4,3.0,1,1.0,0,5,0,2.0,0,32399.0,2,3,0
300293,45.0,1,3,7.0,3,0,4,4.0,1,5.0,1,7.0,1,2,0,1.0,2,24132.0,1,2,0
300294,38.0,1,3,8.0,2,0,2,3.0,1,5.0,1,4.0,0,4,0,1.0,2,21893.0,1,2,0
300295,30.0,1,1,14.0,3,0,4,5.0,0,3.0,1,8.0,0,5,1,2.0,1,21210.0,1,1,0
300296,30.0,0,1,8.0,3,0,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,1,1,0
300297,34.0,1,3,9.0,2,0,2,5.0,1,3.0,2,6.0,0,1,1,0.0,2,21029.0,1,1,0
300298,48.0,1,3,13.0,3,1,3,3.0,1,5.0,1,5.0,0,4,1,1.0,2,20486.0,1,3,0
300299,34.0,1,3,15.0,2,0,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20714.0,1,1,0
300300,46.0,1,3,15.0,3,1,3,4.0,3,3.0,3,2.0,0,5,0,1.0,3,24619.0,1,3,1
300301,47.0,1,1,15.0,2,0,3,3.0,0,3.0,2,5.0,0,3,1,0.0,1,17105.0,1,3,0
300302,32.0,1,1,16.0,3,1,1,3.0,3,3.0,3,3.0,0,1,0,0.0,3,26244.0,2,1,0
300303,28.0,1,1,15.0,3,0,3,2.0,0,3.0,1,2.0,0,4,0,1.0,1,22195.0,1,1,0
300304,36.0,1,3,23.0,3,1,4,4.0,3,4.0,0,2.0,0,2,1,3.0,3,26698.0,2,2,0
300305,36.0,0,1,24.0,2,1,3,3.0,1,3.0,3,3.0,0,3,0,1.0,2,22779.0,1,2,0
300306,28.0,1,1,25.0,3,1,3,4.0,0,5.0,1,2.0,0,3,1,1.0,1,18196.0,1,1,0
300307,36.0,1,1,14.0,2,1,4,5.0,0,3.0,1,3.0,0,3,1,1.0,1,21368.0,1,2,0
300308,34.0,1,3,14.0,1,1,3,1.0,1,3.0,1,2.0,0,1,0,2.0,2,21799.0,1,1,0
300309,37.0,1,1,9.0,2,0,4,4.0,0,3.0,1,6.0,0,5,1,1.0,1,21221.0,1,2,0
300310,27.0,0,1,7.0,3,0,4,5.0,0,3.0,1,3.0,0,1,0,1.0,1,20685.0,1,1,0
300311,36.0,0,1,24.0,2,1,3,3.0,1,3.0,3,3.0,0,3,1,0.0,2,22779.0,1,2,0
300312,25.0,1,3,10.0,2,0,4,4.0,1,3.0,3,2.0,0,2,1,1.0,2,23255.0,1,0,1
300313,35.0,1,3,31.0,3,0,3,5.0,1,4.0,3,2.0,1,5,1,1.0,2,23277.0,1,1,1
300314,54.0,1,1,14.0,2,1,3,2.0,4,3.0,1,5.0,0,1,0,2.0,0,33492.0,2,3,0
300315,44.0,1,3,6.0,3,0,3,3.0,1,5.0,1,6.0,1,2,0,0.0,2,20454.0,1,2,0
300316,54.0,0,1,6.0,2,0,2,3.0,3,3.0,1,1.0,0,5,1,1.0,3,25502.0,2,3,0
300317,54.0,1,3,8.0,2,0,2,4.0,3,3.0,1,7.0,0,5,1,1.0,3,25686.0,2,3,0
300318,31.0,1,1,9.0,2,1,4,4.0,0,4.0,2,3.0,0,3,0,1.0,1,30594.0,2,1,1
300319,38.0,0,1,8.0,3,0,3,4.0,0,4.0,1,5.0,0,3,0,0.0,1,17468.0,1,2,0
300320,26.0,0,1,6.0,3,0,3,4.0,0,3.0,1,2.0,0,2,1,0.0,1,17007.0,1,1,0
300321,51.0,1,1,15.0,2,1,3,3.0,0,3.0,1,4.0,0,3,1,0.0,1,17075.0,1,3,0
300322,37.0,0,3,15.0,2,1,4,5.0,3,5.0,3,3.0,0,1,0,1.0,3,26265.0,2,2,0
300323,57.0,0,3,13.0,2,0,3,2.0,4,5.0,1,2.0,0,3,1,1.0,0,31890.0,2,4,0
300324,40.0,1,1,8.0,2,1,2,4.0,0,3.0,2,3.0,0,5,0,1.0,1,17809.0,1,2,0
300325,37.0,0,3,25.0,3,1,2,3.0,3,4.0,3,2.0,1,5,0,0.0,3,22642.0,1,2,0
300326,36.0,1,1,9.0,2,1,3,1.0,1,5.0,1,7.0,0,1,1,2.0,2,21842.0,1,2,0
300327,39.0,1,1,10.0,1,0,3,4.0,1,3.0,2,5.0,1,5,0,1.0,2,4678.0,0,2,0
300328,34.0,1,3,16.0,2,0,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17220.0,1,1,0
300329,36.0,1,1,32.0,3,0,3,4.0,3,3.0,1,3.0,1,3,0,2.0,3,29066.0,2,2,0
300330,34.0,1,1,8.0,2,1,3,4.0,0,3.0,1,4.0,0,5,1,0.0,1,17768.0,1,1,0
300331,37.0,1,1,8.0,2,1,3,4.0,0,3.0,2,7.0,1,3,0,2.0,1,17090.0,1,2,1
300332,32.0,1,1,31.0,3,0,4,5.0,1,5.0,3,3.0,0,5,0,3.0,2,25490.0,2,1,0
300333,39.0,1,1,7.0,1,0,4,4.0,3,5.0,0,3.0,0,4,1,3.0,3,32260.0,2,2,0
300334,38.0,1,1,21.0,2,0,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,21712.0,1,2,0
300335,38.0,1,3,6.0,2,0,2,4.0,1,3.0,3,5.0,0,1,0,1.0,2,23686.0,1,2,0
300336,29.0,1,1,6.0,2,0,2,4.0,0,5.0,1,2.0,1,1,0,0.0,1,17319.0,1,1,1
300337,24.0,0,3,8.0,2,0,3,4.0,0,4.0,2,3.0,1,5,1,2.0,1,19901.0,1,0,1
300338,20.0,1,1,32.0,2,0,3,2.0,0,3.0,3,3.0,1,5,1,1.0,1,21672.0,1,0,0
300339,24.0,1,1,27.0,1,1,2,4.0,0,5.0,1,1.0,0,3,0,0.0,1,17296.0,1,0,0
300340,34.0,1,3,16.0,2,0,2,3.0,0,3.0,0,2.0,1,2,0,1.0,1,17220.0,1,1,0
300341,35.0,0,2,30.0,2,0,3,4.0,3,5.0,1,2.0,1,3,1,1.0,3,28628.0,2,1,1
300342,29.0,1,1,10.0,3,0,4,4.0,3,4.0,1,2.0,0,4,0,1.0,3,26333.0,2,1,0
300343,45.0,1,1,17.0,2,1,4,4.0,0,3.0,3,3.0,1,3,1,3.0,1,21614.0,1,2,1
300344,37.0,1,1,21.0,2,1,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,25264.0,2,2,0
300345,28.0,1,1,9.0,2,0,3,4.0,0,5.0,1,3.0,0,3,0,2.0,1,21019.0,1,1,0
300346,44.0,1,1,15.0,2,1,3,3.0,0,5.0,1,2.0,1,3,1,0.0,1,17559.0,1,2,0
300347,25.0,0,2,17.0,3,1,3,4.0,0,3.0,1,2.0,0,4,1,2.0,1,20823.0,1,0,0
300348,38.0,1,2,13.0,2,1,4,4.0,0,5.0,1,6.0,1,1,0,3.0,1,20751.0,1,2,1
300349,32.0,0,3,14.0,3,0,2,3.0,3,3.0,3,2.0,0,4,1,1.0,3,23998.0,1,1,0
300350,38.0,1,3,15.0,3,1,3,4.0,0,4.0,1,1.0,0,4,0,2.0,1,17899.0,1,2,0
300351,43.0,1,1,24.0,2,0,3,3.0,1,5.0,3,5.0,1,2,0,1.0,2,25223.0,2,2,0
300352,47.0,1,1,9.0,1,1,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0,2,3,0
300353,41.0,1,3,29.0,3,1,4,5.0,1,3.0,0,4.0,1,3,1,2.0,2,25058.0,2,2,1
300354,30.0,1,3,17.0,2,1,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21320.0,1,1,0
300355,47.0,1,1,8.0,2,0,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0,2,3,0
300356,29.0,1,3,16.0,3,1,2,4.0,1,3.0,2,1.0,0,4,1,0.0,2,20869.0,1,1,0
300357,28.0,0,3,15.0,3,1,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23020.0,1,1,0
300358,58.0,1,3,36.0,3,1,3,5.0,4,3.0,1,5.0,0,3,1,1.0,0,32796.0,2,4,0
300359,35.0,1,3,9.0,2,1,3,3.0,3,3.0,1,7.0,0,5,0,1.0,3,22823.0,1,1,0
300360,30.0,1,1,7.0,2,0,3,5.0,0,5.0,1,3.0,1,1,0,1.0,1,20997.0,1,1,1
300361,57.0,0,1,16.0,3,0,4,4.0,0,3.0,0,4.0,0,2,0,1.0,1,21620.0,1,4,0
300362,35.0,0,3,26.0,3,1,4,3.0,1,3.0,3,2.0,1,2,1,3.0,2,23982.0,1,1,1
300363,46.0,1,3,11.0,2,0,2,4.0,1,5.0,1,6.0,1,4,0,1.0,2,23684.0,1,3,0
300364,21.0,0,3,16.0,3,0,3,4.0,0,3.0,2,3.0,1,4,1,1.0,1,21001.0,1,0,1
300365,46.0,1,3,8.0,3,0,3,3.0,4,5.0,0,1.0,0,2,1,0.0,0,32048.0,2,3,0
300366,45.0,0,1,7.0,3,1,3,4.0,0,4.0,1,3.0,1,3,1,2.0,1,21020.0,1,2,1
300367,34.0,1,1,8.0,2,1,3,4.0,0,3.0,1,4.0,0,5,1,2.0,1,17768.0,1,1,0
300368,59.0,1,1,9.0,3,0,2,2.0,0,5.0,0,5.0,1,2,1,1.0,1,17670.0,1,4,0
300369,39.0,1,1,9.0,3,1,4,4.0,0,3.0,0,8.0,1,4,0,1.0,1,21735.0,1,2,0
300370,29.0,1,2,15.0,3,1,4,5.0,0,3.0,1,3.0,0,2,0,2.0,1,23614.0,1,1,0
300371,39.0,0,1,6.0,2,1,3,3.0,1,3.0,1,2.0,1,5,1,2.0,2,21472.0,1,2,0
300372,30.0,1,1,7.0,2,0,4,4.0,0,3.0,1,3.0,0,2,0,3.0,1,22438.0,1,1,0
300373,27.0,1,1,28.0,3,1,3,4.0,0,3.0,1,3.0,0,5,1,2.0,1,21055.0,1,1,1
300374,50.0,1,1,27.0,3,0,4,4.0,1,5.0,0,3.0,0,2,1,3.0,2,25245.0,2,3,0
300375,53.0,1,3,8.0,3,1,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0,2,3,0
300376,40.0,1,1,7.0,3,1,3,3.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,2,2,0
300377,20.0,1,1,16.0,2,1,3,4.0,0,5.0,2,3.0,0,3,0,1.0,1,21230.0,1,0,0
300378,48.0,1,1,6.0,2,0,2,4.0,4,5.0,0,1.0,0,4,0,1.0,0,30402.0,2,3,0
300379,34.0,0,1,13.0,2,1,3,5.0,1,3.0,2,2.0,1,5,1,0.0,2,21074.0,1,1,1
300380,22.0,0,1,17.0,2,0,3,5.0,0,3.0,3,3.0,0,4,1,1.0,1,21303.0,1,0,1
300381,41.0,1,1,9.0,3,0,3,5.0,0,3.0,2,2.0,1,3,1,2.0,1,21020.0,1,2,0
300382,29.0,1,1,31.0,1,0,3,4.0,0,4.0,0,6.0,0,3,0,2.0,1,17546.0,1,1,1
300383,34.0,1,1,15.0,3,0,2,4.0,3,4.0,3,2.0,0,2,1,1.0,3,23621.0,1,1,0
300384,40.0,1,1,7.0,3,1,3,2.0,3,3.0,1,2.0,0,3,1,1.0,3,28291.0,2,2,0
300385,60.0,1,3,32.0,2,0,3,4.0,3,5.0,3,2.0,0,3,1,1.0,3,26315.0,2,4,0
300386,33.0,1,3,14.0,2,1,2,3.0,1,5.0,1,3.0,0,5,1,0.0,2,21392.0,1,1,0
300387,58.0,1,1,8.0,2,1,2,3.0,2,4.0,2,1.0,1,3,1,1.0,4,34246.0,2,4,1
300388,31.0,1,3,8.0,2,1,2,3.0,0,3.0,1,1.0,0,4,1,0.0,1,18067.0,1,1,0
300389,44.0,0,1,35.0,3,0,4,2.0,0,3.0,3,6.0,0,3,0,3.0,1,23417.0,1,2,0
300390,33.0,0,3,9.0,2,0,4,4.0,0,5.0,1,3.0,0,3,1,1.0,1,21505.0,1,1,0
300391,34.0,0,1,10.0,2,0,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0,1,1,0
300392,40.0,1,2,10.0,2,0,3,3.0,1,4.0,0,2.0,0,2,1,1.0,2,25067.0,2,2,0
300393,53.0,1,3,8.0,2,0,3,4.0,4,3.0,1,3.0,0,3,0,0.0,0,30427.0,2,3,0
300394,32.0,1,1,8.0,3,0,3,3.0,0,4.0,1,2.0,0,4,0,1.0,1,17370.0,1,1,0
300395,42.0,0,3,7.0,3,0,4,4.0,1,5.0,1,2.0,0,3,0,2.0,2,22781.0,1,2,0
300396,35.0,1,1,12.0,2,1,2,5.0,1,3.0,3,2.0,0,5,1,0.0,2,21646.0,1,1,0
300397,28.0,1,1,27.0,3,1,2,3.0,0,3.0,0,2.0,0,2,0,0.0,1,17713.0,1,1,0
300398,61.0,0,3,35.0,3,0,4,5.0,3,5.0,0,6.0,0,2,1,1.0,3,28944.0,2,4,0
300399,22.0,1,1,14.0,3,0,3,3.0,0,5.0,1,2.0,1,3,0,1.0,1,17398.0,1,0,1
300400,23.0,1,1,10.0,3,1,2,2.0,0,5.0,0,3.0,0,4,0,1.0,1,17819.0,1,0,0
300401,39.0,1,3,10.0,2,1,4,4.0,3,3.0,1,2.0,0,1,1,2.0,3,29287.0,2,2,0
300402,33.0,1,1,14.0,2,1,2,1.0,0,5.0,1,7.0,0,3,1,1.0,1,18143.0,1,1,0
300403,35.0,0,1,8.0,3,1,2,3.0,1,3.0,1,3.0,0,3,0,1.0,2,20762.0,1,1,0
300404,53.0,1,1,14.0,2,1,3,4.0,3,4.0,2,2.0,0,3,1,2.0,3,29123.0,2,3,0
300405,49.0,1,1,6.0,1,0,2,4.0,4,3.0,2,1.0,1,3,0,0.0,0,28964.0,2,3,0
300406,43.0,1,1,20.0,2,1,3,3.0,4,5.0,1,7.0,0,5,1,1.0,0,32159.0,2,2,0
300407,55.0,1,2,26.0,3,1,3,4.0,3,4.0,1,4.0,0,3,1,2.0,3,29403.0,2,3,0
300408,27.0,1,1,9.0,3,1,3,2.0,1,3.0,1,3.0,0,3,1,2.0,2,24150.0,1,1,0
300409,33.0,1,1,12.0,2,1,4,2.0,0,4.0,1,2.0,1,1,1,3.0,1,21976.0,1,1,0
300410,33.0,1,1,13.0,3,1,2,3.0,3,3.0,0,1.0,0,4,0,0.0,3,26691.0,2,1,0
300411,53.0,1,3,12.0,2,1,4,4.0,3,4.0,3,2.0,1,4,1,2.0,3,27124.0,2,3,1
300412,30.0,0,3,27.0,1,0,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,20835.0,1,1,0
300413,46.0,0,1,14.0,2,1,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0,2,3,0
300414,46.0,1,3,16.0,2,0,3,3.0,3,4.0,1,6.0,0,1,0,2.0,3,22314.0,1,3,1
300415,35.0,1,1,14.0,2,1,4,4.0,1,3.0,1,3.0,0,3,0,1.0,2,21263.0,1,1,1
300416,46.0,1,3,15.0,3,1,2,3.0,3,3.0,1,5.0,0,3,0,1.0,3,25096.0,2,3,1
300417,18.0,0,3,11.0,3,1,3,3.0,0,4.0,2,2.0,1,4,1,0.0,1,16878.0,1,0,1
300418,32.0,1,1,8.0,2,1,3,3.0,0,4.0,2,2.0,0,3,1,1.0,1,16393.0,1,1,1
300419,20.0,1,1,9.0,2,1,2,4.0,0,3.0,2,2.0,0,3,0,1.0,1,18033.0,1,0,0
300420,27.0,0,1,16.0,2,1,2,3.0,3,5.0,1,2.0,0,3,0,1.0,3,23793.0,1,1,0
300421,24.0,1,3,14.0,2,1,3,4.0,0,3.0,1,3.0,1,1,1,1.0,1,20953.0,1,0,1
300422,30.0,0,1,10.0,1,1,2,3.0,0,3.0,2,1.0,1,4,1,0.0,1,17285.0,1,1,1
300423,44.0,1,1,13.0,3,0,2,3.0,2,3.0,1,1.0,1,4,1,1.0,4,34049.0,2,2,0
300424,38.0,1,1,23.0,2,0,3,4.0,3,3.0,1,1.0,0,1,1,2.0,3,23823.0,1,2,0
300425,40.0,0,3,30.0,2,0,3,1.0,4,4.0,3,5.0,1,3,1,0.0,0,28194.0,2,2,1
300426,23.0,1,1,18.0,3,0,3,4.0,0,4.0,1,3.0,0,1,1,2.0,1,20922.0,1,0,0
300427,27.0,1,1,8.0,1,1,2,3.0,0,4.0,1,2.0,0,4,1,1.0,1,17226.0,1,1,0
300428,30.0,0,1,15.0,3,1,3,3.0,1,5.0,1,2.0,0,2,0,1.0,2,18072.0,1,1,0
300429,21.0,0,3,6.0,1,0,2,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17174.0,1,0,1
300430,42.0,1,1,26.0,2,1,3,4.0,1,5.0,1,4.0,0,2,1,1.0,2,21750.0,1,2,0
300431,34.0,1,1,11.0,3,0,3,5.0,0,4.0,1,8.0,0,4,0,2.0,1,21300.0,1,1,0
300432,35.0,1,1,29.0,2,1,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0,1,1,1
300433,33.0,1,1,6.0,2,0,2,4.0,1,3.0,3,1.0,0,4,0,0.0,2,21949.0,1,1,0
300434,29.0,0,3,26.0,1,0,2,3.0,0,3.0,0,2.0,0,3,0,1.0,1,17157.0,1,1,0
300435,32.0,0,1,6.0,2,0,3,4.0,0,4.0,1,7.0,0,3,0,2.0,1,17332.0,1,1,0
300436,41.0,1,1,9.0,2,1,4,4.0,1,3.0,3,3.0,0,3,1,3.0,2,23339.0,1,2,0
300437,37.0,1,1,12.0,3,1,2,2.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0,1,2,0
300438,38.0,0,1,29.0,2,1,2,4.0,3,3.0,3,1.0,0,3,1,0.0,3,24526.0,1,2,0
300439,31.0,1,3,9.0,1,1,4,4.0,0,4.0,0,3.0,0,3,1,3.0,1,21154.0,1,1,0
300440,24.0,0,1,10.0,2,1,2,4.0,0,3.0,1,1.0,0,3,0,1.0,1,18162.0,1,0,0
300441,35.0,0,3,6.0,3,0,3,3.0,3,3.0,3,2.0,0,5,1,0.0,3,23789.0,1,1,0
300442,33.0,1,1,9.0,1,1,3,5.0,1,5.0,2,6.0,0,4,0,2.0,2,20854.0,1,1,0
300443,59.0,1,2,12.0,3,1,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0,1,4,0
300444,34.0,1,3,15.0,2,1,3,4.0,1,5.0,1,4.0,0,5,1,1.0,2,25070.0,2,1,0
300445,51.0,1,1,31.0,2,1,4,4.0,4,3.0,0,5.0,1,4,0,1.0,0,32651.0,2,3,0
300446,26.0,1,3,14.0,1,1,2,4.0,1,5.0,2,7.0,0,3,1,1.0,2,20326.0,1,1,1
300447,45.0,0,1,13.0,2,1,3,3.0,3,5.0,1,2.0,0,1,1,0.0,3,20210.0,1,2,0
300448,28.0,1,1,30.0,2,1,2,4.0,0,3.0,2,6.0,1,2,0,0.0,1,17028.0,1,1,1
300449,30.0,0,1,17.0,2,0,4,4.0,0,4.0,1,2.0,0,5,0,1.0,1,21969.0,1,1,0
300450,39.0,0,1,13.0,3,0,4,6.0,1,3.0,1,2.0,1,2,0,3.0,2,24007.0,1,2,0
300451,28.0,1,1,25.0,3,1,3,4.0,0,5.0,0,2.0,0,3,1,2.0,1,18196.0,1,1,0
300452,19.0,1,3,11.0,2,1,3,3.0,3,4.0,2,1.0,1,4,1,0.0,3,17994.0,1,0,1
300453,31.0,1,3,12.0,3,0,2,5.0,1,3.0,1,3.0,0,2,0,1.0,2,24796.0,1,1,0
300454,26.0,1,3,33.0,3,0,3,4.0,1,3.0,3,3.0,0,4,0,1.0,2,24858.0,1,1,0
300455,34.0,1,1,7.0,2,1,4,4.0,0,3.0,3,3.0,1,3,1,1.0,1,21364.0,1,1,1
300456,30.0,1,1,34.0,3,0,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20775.0,1,1,0
